Report generated on: 05-30-2026 14:38:45
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"INTL.4419-2-AZE-QBTU.A","        Nuclear, renewables, and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.004040053025311336","0.008311968520311986","0.007168868497594699","0.006619498115017028","0.005862031707253853","0.010273772068151858","0.006240821493570052","0.007626031174993758","0.006868571140721341","0.006701350423468787","0.01177168326625588","0.013679054151364686","0.013962290233539893","0.014265993925088134","0.011532913091387955","0.007172355421519379","0.005507281009212747","0.0068823279149635985","0.01041049539386566","0.006728839186155913","0.004313023364529676","0.004593631993933709","0.003934400005273247","0.005876651266882533","0.004268526658406215","0.002876789423439514","0.0026432085856945594","0.002048059575324195","0.0015488918023179173","0.0005178655109036956","-0.002891696730678102","-0.0032161883396654048","0.0076512307103856906"
"INTL.4417-2-AZE-QBTU.A","            Nuclear (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4418-2-AZE-QBTU.A","            Renewables and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.004040053025311336","0.008311968520311986","0.007168868497594699","0.006619498115017028","0.005862031707253853","0.010273772068151858","0.006240821493570052","0.007626031174993758","0.006868571140721341","0.006701350423468787","0.01177168326625588","0.013679054151364686","0.013962290233539893","0.014265993925088134","0.011532913091387955","0.007172355421519379","0.005507281009212747","0.0068823279149635985","0.01041049539386566","0.006728839186155913","0.004313023364529676","0.004593631993933709","0.003934400005273247","0.005876651266882533","0.004268526658406215","0.002876789423439514","0.0026432085856945594","0.002048059575324195","0.0015488918023179173","0.0005178655109036956","-0.002891696730678102","-0.0032161883396654048","0.0076512307103856906"
"","Bahrain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-BHR-QBTU.A","    Consumption (quad Btu)","0.1370792453385082","0.15793077745506964","0.16840077745506965","0.17685260386580687","0.1716302453385082","0.20399877745506967","0.22098777157965","0.265819139","0.2289535122","0.234110243","0.25623016754490974","0.2867909405","0.24059811","0.2873321361","0.2830941625","0.2835949425","0.28428583605","0.33493822035","0.35159034795","0.36073067805","0.38174031057","0.39509279718","0.42155996357000003","0.4404441398299999","0.45624810566999996","0.5118364029999999","0.5461163996499999","0.5607088311900001","0.5871664554099999","0.58133011678","0.5876893890999998","0.58148011658","0.6246564431833066","0.6946802762133065","0.6886003902755549","0.6946819622755549","0.6931383308225549","0.7101043388356549","0.7217295206100975","0.7890880053856294","0.7809135450886294","0.8159288559524251","0.808425508702159","0.8253032320723549","0.8337039008402878"
"INTL.4411-2-BHR-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-2-BHR-QBTU.A","        Natural gas (quad Btu)","0.1047","0.12564","0.13611","0.14658","0.139251","0.171708","0.18846","0.227199","0.190554","0.194742","0.21463622754490974","0.243951","0.1967059626","0.2447732091","0.23996193","0.23996193","0.24292446885","0.29468919585","0.30652113345","0.31095811005","0.31687407885","0.3290757645","0.3497816553","0.3556976241","0.36050434875","0.39600016155","0.41892454065","0.4355632029","0.45885733005","0.4614455664","0.47216825985","0.4666220391","0.5065548285","0.5805044385","0.5731094775","0.5731094775","0.566823814047","0.5874925544601","0.5940256074705","0.6540391556946","0.6558517733976","0.6794356352871","0.6694000348542","0.6856657939197","0.6925224619614"
"INTL.4415-2-BHR-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0323792453385082","0.032290777455069655","0.032290777455069655","0.03027260386580687","0.0323792453385082","0.032290777455069655","0.03252777157965","0.038620139","0.0383995122","0.039368243","0.04159394","0.0428399405","0.0438921474","0.042558927","0.0431322325","0.0436330125","0.0413613672","0.0402490245","0.0450692145","0.049772568","0.06486623172","0.06601703268","0.07177830827000005","0.08474651572999993","0.09574375691999995","0.11583624144999989","0.1271816229999999","0.12510127229000018","0.12895740535999986","0.11931133438","0.11493085324999978","0.11444863747999993","0.11862774497000007","0.11411510400000006","0.11545235599999995","0.12157145999999994","0.1263442","0.1224367476","0.12696350744","0.134704235","0.125757817","0.136295319","0.138679357","0.137689621","0.139158354"
"INTL.4419-2-BHR-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000010236","0.000044356","-0.00064828","0.000573216","0.000590276","0.00040944","-0.0005261302866934977","0.000060733713306502355","0.0000385567755549619","0.000001024775554961902","-0.000029683224445038096","0.0001750367755549619","0.0007404056995975353","0.00034461469102943087","-0.0006960453089705691","0.0001979016653251176","0.00034611684795897657","0.0019478171526548923","0.0020230848788878293"
"INTL.4417-2-BHR-QBTU.A","            Nuclear (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4418-2-BHR-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000010236","0.000044356","-0.00064828","0.000573216","0.000590276","0.00040944","-0.0005261302866934977","0.000060733713306502355","0.0000385567755549619","0.000001024775554961902","-0.000029683224445038096","0.0001750367755549619","0.0007404056995975353","0.00034461469102943087","-0.0006960453089705691","0.0001979016653251176","0.00034611684795897657","0.0019478171526548923","0.0020230848788878293"
"","Bangladesh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-BGD-QBTU.A","    Consumption (quad Btu)","0.1180138179309266","0.12894955963110136","0.13636159941219256","0.1314138774685319","0.1598427534945102","0.1655862400531154","0.1820787989587254","0.19718678657491331","0.22079668010461526","0.23934151985775515","0.2329918756057206","0.24870340162061794","0.28042294176810534","0.30516780053639203","0.3366415631578247","0.3704055843357204","0.3839402809312085","0.39445710165000836","0.421609699467228","0.4749486059740203","0.5041441238478397","0.5522385932342738","0.5809893002501754","0.6398332681305667","0.6619931745787894","0.7038815035592652","0.7590978780878165","0.8017349482296879","0.8659427455157414","0.9150815211443436","0.9636298562281099","1.0140815800705898","1.1100919115768633","1.1493509675814517","1.236230816931376","1.3910103650568328","1.5188123704441128","1.5943579986054608","1.5687379901200496","1.7028932652474698","1.6731245821005136","1.8650097844385178","1.9158497823468117","2.030733380100371","1.9686077504218806"
"INTL.4411-2-BGD-QBTU.A","        Coal (quad Btu)","0.00048533979419390313","0.00050805782711362","0.0006195827159922043","0.0003366399423557718","0.001280470946383899","0.0010853966904153874","0.0012401192238178258","0.0013730415587518156","0.0015059638936857874","0.0016221623299755813","0.0017723666767336605","0.0015794815651217543","0.003462301761200534","0.004171344773249035","0.004889835827630325","0.005326617289311143","0.006297399505758886","0.00919616001438859","0.01384791162218883","0.019003448662526404","0.021310818892706355","0.020692596368377957","0.021985871198116937","0.024761856482771603","0.026478649404933732","0.03201695981916376","0.03861701143920633","0.041842886182826354","0.045271859147561565","0.046305924480551236","0.047438950960446535","0.04852829078971783","0.04902199719284505","0.05488339101709387","0.07062486046804738","0.08457716562509793","0.08573450317577441","0.10142913759368838","0.1101421776354132","0.12435127902719824","0.14465684624850286","0.1669280958142299","0.1579056811655591","0.2779068839856909","0.3254167627503761"
"INTL.4413-2-BGD-QBTU.A","        Natural gas (quad Btu)","0.04705","0.05646","0.061165","0.064929","0.089395","0.0941","0.106333","0.123271","0.14115","0.154324","0.152442","0.162793","0.1940714636","0.21339653","0.23225676","0.25480433","0.26379492755","0.26379492755","0.283501757","0.31288913425","0.3353618345","0.3561058655","0.3837645735","0.43208079075","0.470028524","0.50232056","0.5496822128","0.59698347695","0.6580561785","0.720553134","0.74145926085","0.74072258995","0.81144299635","0.839804826","0.8803217255","0.989399256340361","1.0838764966769","1.0877071528153","1.0432424067589874","1.1344845599149864","1.1157343444869865","1.1170623515379865","1.077408199734987","1.1082314780949867","0.996316208635988"
"INTL.4415-2-BGD-QBTU.A","        Petroleum and other liquids (quad Btu)","0.06806524130046455","0.07000049790896759","0.0721217251141754","0.06363681628103854","0.0659382025138726","0.06787927069581846","0.072970216","0.0707957285","0.0758614056","0.0802868965","0.075791885","0.0814988425","0.0802004088","0.0855458165","0.0966321805","0.1082137035","0.1113502662","0.119036501","0.121339067","0.140240665","0.14427258767407594","0.17208258399889798","0.17163222184584223","0.17917584655195812","0.16133001266470584","0.16515938174153202","0.16607283768672793","0.16030853317241806","0.15933563975874387","0.14661581997434806","0.17188006445264997","0.2214889746206499","0.24652409804038997","0.25099062263957","0.27486040107075","0.3027412165208","0.33190637","0.38489691996","0.39423370128","0.4168007","0.38568873","0.54872018","0.64767418","0.60195852","0.605367829"
"INTL.4419-2-BGD-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.002413236836268162","0.0019810038950201525","0.0024552915820249357","0.002511421245137576","0.003229080034253682","0.0025215726668815475","0.001535463734907573","0.0017470165161615054","0.002279310610929464","0.0031084610277795533","0.0029856239289869474","0.0028320775554961904","0.0026887676069048167","0.0020541092631430197","0.0028627868301943416","0.002060933546409276","0.002497687675449652","0.002429513085619756","0.002920963845039173","0.0028153580614938634","0.0031988827810574437","0.003357547366997893","0.0036066337062162328","0.003814774345837037","0.004155988509149831","0.004384601998569403","0.004725816161882197","0.0026000519244434904","0.0032790681094359503","0.0016066426894443592","0.0028515799650133673","0.003341724710221999","0.003102819993628279","0.0036721279247877445","0.01042382989257867","0.014292726570573868","0.017295000591438323","0.02032478823647245","0.021119704445648833","0.027256726305285226","0.02704466136502419","0.03229915708630139","0.03286172144626558","0.042636498019693145","0.04150695003551645"
"INTL.4417-2-BGD-QBTU.A","            Nuclear (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4418-2-BGD-QBTU.A","            Renewables and other (quad Btu)","0.002413236836268162","0.0019810038950201525","0.0024552915820249357","0.002511421245137576","0.003229080034253682","0.0025215726668815475","0.001535463734907573","0.0017470165161615054","0.002279310610929464","0.0031084610277795533","0.0029856239289869474","0.0028320775554961904","0.0026887676069048167","0.0020541092631430197","0.0028627868301943416","0.002060933546409276","0.002497687675449652","0.002429513085619756","0.002920963845039173","0.0028153580614938634","0.0031988827810574437","0.003357547366997893","0.0036066337062162328","0.003814774345837037","0.004155988509149831","0.004384601998569403","0.004725816161882197","0.0026000519244434904","0.0032790681094359503","0.0016066426894443592","0.0028515799650133673","0.003341724710221999","0.003102819993628279","0.0036721279247877445","0.01042382989257867","0.014292726570573868","0.017295000591438323","0.02032478823647245","0.021119704445648833","0.027256726305285226","0.02704466136502419","0.03229915708630139","0.03286172144626558","0.042636498019693145","0.04150695003551645"
"","Barbados","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-BRB-QBTU.A","    Consumption (quad Btu)","0.014607404357384574","0.0152022125","0.01541340410901124","0.016258170535754176","0.01566625542853143","0.017314128571187515","0.018158895","0.01728987599","0.0162806723226","0.0177197985","0.01877223777","0.0189815451455","0.0200511842256","0.0195408423465","0.0185323071105","0.0192335753455","0.017269022865","0.020790449615","0.0211169857275","0.022107611535","0.023766991734084704","0.02378115992787991","0.023941208571748248","0.024196509571241604","0.024376840825760877","0.024565423806506566","0.024621200856259354","0.023490809818600012","0.027698550774100012","0.026104624950900004","0.025145982100366244","0.02642528443038691","0.024836336126547287","0.025203320583966782","0.02188203164730113","0.023255877988633343","0.02367764104226417","0.022392644449144995","0.024943625022746465","0.024206135671866236","0.019590465363497088","0.01873136718618544","0.020241759186788267","0.022821322492840215","0.0230989361808565"
"INTL.4411-2-BRB-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-2-BRB-QBTU.A","        Natural gas (quad Btu)","0.0004188","0.0004188","0.0004188","0.0004188","0.0004188","0.0004188","0.0004188","0.0004188","0.0009423","0.001047","0.00125714337","0.001220168565","0.00177479064","0.001737815835","0.00170084103","0.001737815835","0.001663866225","0.001589916615","0.001368067785","0.001737815835","0.001401796199999998","0.00118319376","0.001072269345","0.001072269345","0.00110924415","0.0009743383999999994","0.0009932944","0.0006966330000000003","0.0006293392000000004","0.0006037485999999996","0.0005971140000000005","0.0006103831999999998","0.0006985286000000004","0.0008188992","0.0005250812000000003","0.0006558776000000002","0.00073923435","0.000799200042681","0.001265972090706","0.001172252311605","0.000663557287371","0.000671793056379","0.000746662805577","0.000669682199679","0.000781891906644"
"INTL.4415-2-BRB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.014188604357384574","0.0147834125","0.01499460410901124","0.015839370535754176","0.01524745542853143","0.016895328571187515","0.017740095","0.01687107599","0.0153383723226","0.0166727985","0.0175150944","0.0177613765805","0.0182763935856","0.0178030265115","0.0168314660805","0.0174957595105","0.01560515664","0.019200533","0.0197489179425","0.0203697957","0.022365195534084708","0.022597966167879912","0.02286893922674825","0.023124240226241606","0.023267596675760876","0.023591085406506566","0.023627906456259354","0.02279417681860001","0.027069211574100013","0.025500876350900006","0.024542043817099988","0.025764827551900002","0.024089505521600017","0.024345011048100006","0.021297150965109993","0.022528","0.022835","0.0214501663591968","0.02353956","0.02286861","0.01868416","0.01776735","0.01919215","0.02183998","0.021963161"
"INTL.4419-2-BRB-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000682428326625588","0.00005007367848690767","0.000048302004947268316","0.000039410335866778736","0.00005979948219113465","0.00007200038863334278","0.00010340669226417013","0.00014327804726719506","0.00013809293204046437","0.00016527336026123644","0.0002427480761260873","0.00029222412980644245","0.00030294638121126596","0.00031166029316121574","0.00035388327421250073"
"INTL.4417-2-BRB-QBTU.A","            Nuclear (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4418-2-BRB-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000682428326625588","0.00005007367848690767","0.000048302004947268316","0.000039410335866778736","0.00005979948219113465","0.00007200038863334278","0.00010340669226417013","0.00014327804726719506","0.00013809293204046437","0.00016527336026123644","0.0002427480761260873","0.00029222412980644245","0.00030294638121126596","0.00031166029316121574","0.00035388327421250073"
"","Belarus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-BLR-QBTU.A","    Consumption (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","1.5018525941286482","1.280490367574717","1.0583690938019747","0.9987091093923582","0.9990571360690089","0.9906450905994139","0.9704455326016281","1.0031490754022798","1.0906060841462113","1.0218327524174253","0.9858923644809445","1.0325111934529336","0.9606114965108555","1.0802348848640018","1.152131185506528","1.118124823419345","1.1326946191971738","1.054047290714163","1.1220796315670012","1.1608450239943753","1.1707092804001278","1.117805914244068","1.1198077268695343","0.952656126292746","0.9434922648647163","0.9376039093729035","0.9887610229997214","0.9548526197957886","0.911097213233755","0.9797177883682143","0.9286860750366289","0.9850902354402381","0.9945768204840427"
"INTL.4411-2-BLR-QBTU.A","        Coal (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.01839760172088496","0.01819912188368767","0.016221703474039468","0.017721698987223672","0.018074495626007166","0.0161827220292966","0.014741514841672852","0.013238539187604115","0.01004999384471422","0.0060472633104180756","0.0059787869655020245","0.005913729544063773","0.005970157245429417","0.004287458461332956","0.002597751387522457","0.0018886590525261503","0.0010970288593097923","0.0012496218787289505","0.002016444714101498","0.002315428731196031","0.009132671362433975","0.013853421861464927","0.01900721986320616","0.017122224496057055","0.014760257552953135","0.015354532922981381","0.009944536693811065","0.007648055798239088","0.006050075828028293","0.005227796792407465","0.01890603306750158","0.015816239819886214","0.01849008159289016"
"INTL.4413-2-BLR-QBTU.A","        Natural gas (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.66980867","0.62183705","0.51600083","0.46875511","0.51270317","0.5529869905","0.56507213665","0.63025868255","0.717821059655","0.65918979","0.6203708357","0.6577249238","0.601174308","0.744136491","0.7686966609","0.7609986972","0.77903392644","0.6506612175","0.79278029019","0.77088583775","0.75916690815","0.74371256974","0.7353628324","0.63465328115","0.6303685839137","0.648569391832","0.6879911227072","0.6826078328559","0.63503378756","0.6490286551773","0.610953733963","0.5987265629892","0.5653672984785"
"INTL.4415-2-BLR-QBTU.A","        Petroleum and other liquids (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.791597976","0.619900305","0.512591765","0.48753415","0.438730788","0.39436133","0.36032435","0.3330231673","0.335808246283424","0.32557122718240605","0.33508545671089596","0.34300201448068","0.3397139617319181","0.31565631377885806","0.3633409325207841","0.33777441437287814","0.3435418280365019","0.3842083443607221","0.31480805940873796","0.36502639639965795","0.3724179074928499","0.33421796649556795","0.3503134115563238","0.2882186582","0.284028","0.25940402600999996","0.28868663249","0.26584808","0.25937206","0.25900859","0.24542453","0.24264071","0.24264071"
"INTL.4419-2-BLR-QBTU.A","        Nuclear, renewables, and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.022048346407763174","0.02055389069102943","0.013554795327935276","0.024698150405134525","0.029548682443001753","0.027114048070117237","0.030307531109955238","0.0266286863646756","0.02692678436307304","0.031024471924601154","0.024457285104546537","0.025870525628189752","0.013753069533507977","0.016154621623810848","0.017495840698221413","0.01746305279394077","0.009021835861362197","0.017928106974711835","0.01247483725416169","0.022617361113521372","0.029991793394843893","0.026021956147035015","0.015124263050004323","0.012661962446688881","0.014335423398063152","0.01427595860792215","0.0021387311087103086","-0.0012513488583505122","0.010641289845726761","0.06645274639850685","0.05340177800612737","0.12790672263115188","0.16807873041265253"
"INTL.4417-2-BLR-QBTU.A","            Nuclear (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0034948602181734865","0.05976417769889558","0.04844207137012557","0.1213378244457681","0.1622731842225722"
"INTL.4418-2-BLR-QBTU.A","            Renewables and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.022048346407763174","0.02055389069102943","0.013554795327935276","0.024698150405134525","0.029548682443001753","0.027114048070117237","0.030307531109955238","0.0266286863646756","0.02692678436307304","0.031024471924601154","0.024457285104546537","0.025870525628189752","0.013753069533507977","0.016154621623810848","0.017495840698221413","0.01746305279394077","0.009021835861362197","0.017928106974711835","0.01247483725416169","0.022617361113521372","0.029991793394843893","0.026021956147035015","0.015124263050004323","0.012661962446688881","0.014335423398063152","0.01427595860792215","0.0021387311087103086","-0.0012513488583505122","0.007146429627553274","0.0066885686996112715","0.004959706636001806","0.006568898185383769","0.005805546190080343"
"","Belgium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-BEL-QBTU.A","    Consumption (quad Btu)","2.120171072895599","1.9932307165118783","1.864294609900257","1.8322094599788403","1.872775606887264","1.946725471101172","2.025203677806064","2.0887523777357244","2.1449483352690883","2.1578497565094934","2.212659149640307","2.2912548252642777","2.2934357997392296","2.2605495330733247","2.40462651450743","2.4407175122963918","2.582589485787357","2.5946707246973912","2.6572828488952736","2.6399105019304083","2.6997471913279343","2.694377420159231","2.680265983109714","2.7670803504034542","2.803374053373827","2.776163372108274","2.7673098066587225","2.778675023104938","2.863468509072631","2.6116699904626404","2.80777316685311","2.6148577360084513","2.5304375769760012","2.598599418993872","2.416696392231443","2.443554767010276","2.5954674406335245","2.603059864058033","2.6176475518358555","2.6148706764802045","2.351996361119714","2.617863770645854","2.412192696247218","2.2622657622143896","2.2828086738045883"
"INTL.4411-2-BEL-QBTU.A","        Coal (quad Btu)","0.4636281793145481","0.4575637991692998","0.44840088548844087","0.4098551652068625","0.455290636447587","0.4304000014062028","0.38542160494867417","0.3961978417860205","0.41127964352024854","0.42936415757453783","0.450185904359064","0.4263405819777432","0.39191482891114254","0.3651024985994448","0.37269470756710904","0.35664005885535516","0.34627580404066244","0.32019203427904963","0.3062723074990226","0.2687826012263933","0.28342933546076426","0.26933573333813965","0.24616134993971414","0.23019642282088715","0.2155622629468116","0.20504582679228248","0.19928005392535691","0.18221270539256076","0.1597294823919202","0.12371086368790828","0.15422654686997708","0.1447168565936598","0.1446807990141837","0.1436671052122254","0.12723343875854531","0.11680243502811181","0.10428235170435497","0.10049604450728394","0.10079690465088138","0.10127543459876202","0.08191979885898222","0.08828416845175506","0.08295505796843103","0.07047405946643676","0.0775931884375466"
"INTL.4413-2-BEL-QBTU.A","        Natural gas (quad Btu)","0.395115","0.363165","0.30033","0.316305","0.32589","0.32589","0.28968","0.32376","0.318435","0.35358","0.36274965","0.3851192","0.3969064","0.41653655","0.42589095","0.47116412","0.524703736725","0.5005202013","0.5512191216","0.5868738519","0.589845079425","0.582322984425","0.600150349575","0.639378075","0.6515638689","0.64050638925","0.659274016275","0.6642009885","0.6596877315","0.6661567332","0.7447077509240849","0.6369406653397761","0.6350727277035371","0.6394075898019144","0.560064367358544","0.6126960477679871","0.62288610905623","0.62996552005649","0.6490532132347187","0.6540955811007795","0.6533494218498508","0.6559237531226706","0.552864691147202","0.5184258594935331","0.5029870227363183"
"INTL.4415-2-BEL-QBTU.A","        Petroleum and other liquids (quad Btu)","1.12837983","1.031169895","0.955138205","0.870128975","0.813053147349768","0.852212849048665","0.959582871705075","0.9643301763899","0.99490406411562","0.97529988496786","0.98548123408053","1.053178479507365","1.069960038704472","1.05329175055487","1.163616094709875","1.15980596985629","1.251783807981036","1.281523313721435","1.305179364806065","1.26542319365983","1.298991624928926","1.31344308957292","1.319759315504255","1.38875615054056","1.4175654835224","1.411576401940075","1.385216672181035","1.39198850030891","1.490264700819168","1.312678864993505","1.382156232585925","1.286276187090445","1.25343768710622","1.288699937474095","1.26330192455194","1.296420529683855","1.326163524582534","1.33675403855809","1.425078378675735","1.326806313272985","1.160151900954444","1.286245160783745","1.24650752077876","1.20980582637265","1.235021054011758"
"INTL.4419-2-BEL-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.1330480635810507","0.14133202234257863","0.16042551941181626","0.23592031977197783","0.2785418230899091","0.33822262064630404","0.39051920115231475","0.404464359559804","0.42032962763321974","0.39960571396709565","0.41424236120071334","0.42661656377916957","0.4346545321236152","0.42561873391900973","0.4424247622304459","0.4531073635847466","0.45982613704065856","0.4924351753969068","0.49461205499018607","0.518830855144185","0.5274811515132439","0.5292756128231715","0.5141949680907448","0.508749702042007","0.5186824380046156","0.5190347541259163","0.5235390642773305","0.5402728289034673","0.5537865943615429","0.5091235285812272","0.5266826364731231","0.5469240269845705","0.49724636315206056","0.5268247865056374","0.4660966615624134","0.41763575453032226","0.5421354552904054","0.5358442609361691","0.4427190552745204","0.5326933475076779","0.45657523945643697","0.5874106882876836","0.5298654263528251","0.4635600168817695","0.4672074086189654"
"INTL.4417-2-BEL-QBTU.A","            Nuclear (quad Btu)","0.12376346524475476","0.12698511897100165","0.15394350997532583","0.23855863822850112","0.27541026388687195","0.33929165951240586","0.38713622547203486","0.41268792208648314","0.4243428998679719","0.40583815776254495","0.42121899219902437","0.42238534661273097","0.4282463348939872","0.4131841136826879","0.4003418066168556","0.4068119493112419","0.42628897223565765","0.4663716706622464","0.4541118114689937","0.48217280675084734","0.4737130897230708","0.4559342229706934","0.465874649343601","0.4660713869488981","0.4653983372465658","0.4694262808497544","0.458854223217735","0.47478996924680245","0.448965569898853","0.4655433017978374","0.47349564289616347","0.4757115296084574","0.39827975000782956","0.42072854623331246","0.3323208791792659","0.25705321323690644","0.42899670296119446","0.4155149996929386","0.2808822790827108","0.427703412071636","0.33752710549391907","0.495762927810897","0.43080447730366095","0.32328709766661756","0.3077782448665132"
"INTL.4418-2-BEL-QBTU.A","            Renewables and other (quad Btu)","0.009284598336295942","0.014346903371576998","0.0064820094364904605","-0.0026383184565232773","0.003131559203037112","-0.0010690388661018285","0.0033829756802798957","-0.008223562526679136","-0.004013272234752182","-0.006232443795449281","-0.006976630998311019","0.0042312171664386335","0.00640819722962801","0.0124346202363218","0.042082955613590316","0.04629541427350474","0.033537164805000914","0.02606350473466043","0.04050024352119237","0.03665804839333768","0.05376806179017315","0.07334138985247803","0.04832031874714388","0.042678315093108904","0.053284100758049686","0.04960847327616187","0.06468484105959553","0.06548285965666488","0.10482102446268982","0.04358022678338978","0.0531869935769596","0.0712124973761131","0.09896661314423097","0.10609624027232485","0.13377578238314758","0.16058254129341581","0.113138752329211","0.12032926124323055","0.16183677619180958","0.10498993543604203","0.1190481339625179","0.0916477604767866","0.09906094904916418","0.14027291921515192","0.15942916375245222"
"","Belize","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-BLZ-QBTU.A","    Consumption (quad Btu)","0.0035921758289289476","0.0033880991258242225","0.0031901417636346365","0.003192782416044348","0.0033957158807077655","0.003387859011057401","0.004124270503661835","0.0033754563498307154","0.002583771710291593","0.003717181557866069","0.0048903996863037145","0.005540363392257716","0.004644067520359005","0.004632055641385416","0.004419723153008298","0.005189980811691769","0.004466455952625858","0.007078586439988581","0.006973771685649234","0.007200803870182456","0.007428957539107524","0.008276229338944513","0.008001147953848514","0.00803231290393405","0.007692335398230322","0.00828536681046897","0.008877337584853233","0.008309770190093515","0.00785389869585173","0.008372243754542435","0.010130359070378053","0.008209330579471789","0.009583774223031876","0.00990172690073959","0.009468152165052555","0.010875058761473955","0.010889941548365563","0.012265985996082545","0.012199497618388127","0.014780757208902429","0.011817650256821377","0.012010819134233006","0.01271718501920665","0.0139521613878364","0.014390815117086574"
"INTL.4411-2-BLZ-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-2-BLZ-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
